####
##Results of 2cM window simulations
##Rows: One row per selection cycle per analyzed 2cM window across the genome
##Columns:
#Cycle:	The population cycle at which the statistics were measured
#LG: The chromosome number
#phystart: physical starting marker position
#phystop: physical ending marker position
#genstart: genetic starting marker position
#genstop: genetic ending marker position
#unph_H_BSSS: Observed BSSS population heterozygosity from unimputed data
#unph_H_BSCB: Observed BSCB population heterozygosity from unimputed data
#H_BSSS: Observed BSSS population heterozygosity from phased, imputed data
#H_BSCB: Observed BSCB population heterozygosity from phased, imputed data
#BSSS_quantile_0.001:  The 0.001 quantile value of heterozygosity obtained from simulation in the BSSS population
#BSCB_quantile_0.001:  The 0.001 quantile value of heterozygosity obtained from simulation in the BSCB population
####
Cycle LG phystart phystop genstart genstop unph_H_BSSS unph_H_BSCB H_BSSS H_BSCB BSSS_quantile_0.001 BSCB_quantile_0.001
4 1 89771326 96315320 72.0090745522194 73.9638519318356 0.268141161471544 0.303124208995683 0.269066109119873 0.303446087216248 0.113129486509359 0.180828370793509
4 1 96610177 148458424 74.0143208700167 75.9988233838475 0.23871955592165 0.276233408998583 0.239503030556952 0.277176670763272 0.11291439200324 0.175143889191479
4 1 148515667 164556608 76.001141233322 77.9906563688553 0.273586824313442 0.273574437942664 0.27356868524473 0.274250972569568 0.131392151462824 0.166657641866143
4 1 164628761 177889370 78.0107064412881 79.9906211535751 0.26769282759709 0.31028483075108 0.267696809363476 0.310930067874512 0.112349894447117 0.174851589639784
4 1 178009095 181889820 80.0143974015855 81.9390037098127 0.263264665017354 0.281489512907295 0.263793572984749 0.281998910675381 0.156244744008715 0.169292919389978
4 1 182076775 183452184 82.2480734756017 83.2345488570105 0.270194379706615 0.230302640603567 0.270436814128944 0.230259773662551 0.108881665809327 0.103255154749657
4 1 183779311 188030373 84.1865979784572 85.8819832270872 0.204485374444917 0.220992155802295 0.204907673478076 0.221131332481907 0.123222987175393 0.136779760004257
4 1 188083030 188928495 86.400950627844 87.9564001570933 0.166354350382128 0.337257765540078 0.166354350382128 0.336309523809524 0.0598539829512052 0.111092261904762
4 1 189082560 191446710 88.074595851958 89.9977120873459 0.227493535124488 0.331158810325477 0.229804994388328 0.331158810325477 0.0670166245791245 0.121708221099888
4 1 191449386 194994567 90.001576860947 91.820880249527 0.206595572298033 0.319943976605063 0.207423941798942 0.319935883303939 0.0755752452601411 0.128921259553204
4 1 195149206 195770152 92.3553292030175 93.971855402826 0.34770955165692 0.276011208576998 0.34770955165692 0.276011208576998 0.0962472181611436 0.126865557992203
4 1 195771947 197602451 94.0322150957619 95.9952201791868 0.209467359705815 0.343183828173551 0.210551697530864 0.34332035634119 0.136292832842312 0.139124465137486
4 1 197658326 199755992 96.1000343032239 97.9038523347061 0.2920381332906 0.308969065899613 0.292136644219978 0.310914702581369 0.153885921717172 0.177930506453423
4 1 199837841 201194199 98.0997992452449 99.968240194512 0.183473109018346 0.280001269653867 0.181693672839506 0.282947530864197 0.0754811342592592 0.141531346450617
4 1 201474750 205412626 100.104301861877 101.961034125991 0.199161210956318 0.302051127999405 0.19945987654321 0.302186744304442 0.129318863752068 0.151683085147003
4 1 205507906 207372264 102.157075572961 103.969508302463 0.193320352549155 0.26301177619271 0.194032034908472 0.263436568752661 0.0573371780544912 0.1664530651341
4 1 207466644 210483874 104.042830201124 105.732754507047 0.22726697052116 0.343218527727033 0.227634026720785 0.343406477253509 0.0926143666497548 0.158754079993235
4 1 210705827 212985651 106.38154007103 107.898549194218 0.209905365142593 0.256657127472364 0.21021174863388 0.257526310463469 0.108583586318559 0.109504408267557
4 1 213090319 214925252 108.079131892577 109.627407191349 0.22380286231489 0.299856200897868 0.223765432098765 0.299856200897868 0.0783693094135802 0.12831406951459
4 1 215205303 219374104 110.063888732048 111.999962894959 0.19208748622906 0.340522622401362 0.192140976761075 0.340724098281288 0.105116886801017 0.160010288065843
4 1 219377629 223826442 112.000157289181 113.883875955818 0.168296901083506 0.203577291501283 0.168424556949423 0.204394414575866 0.0765742078604141 0.137145864446436
4 1 223842573 226174870 114.028450749312 115.96461956436 0.249549582073222 0.262054250978267 0.249297965998786 0.262326705120421 0.0963682452944748 0.164658292855697
4 1 226217409 232285513 116.020809986095 117.99616438453 0.116922260802469 0.262961136796767 0.117018711419753 0.263105227623457 0.0967640486352237 0.160181827498071
4 1 232310757 235036593 118.00118213232 119.974771442049 0.244799872085586 0.304320001773124 0.245174501424501 0.304558404558405 0.0623245429724596 0.114184751899335
4 1 235099748 236953405 120.015653607536 121.818325149018 0.220414588902688 0.368210168314562 0.220679012345679 0.369679987004548 0.0582154402209226 0.171619761208577
4 1 237050851 241000972 122.069471908493 123.659784517456 0.0123066104078762 0.295378483085686 0.0123066104078762 0.296315830598531 0.00584020940771996 0.1270603219253
4 1 241222849 243655350 124.28077898735 125.685321899856 0.175476027381852 0.308047738275204 0.175498787477954 0.308256172839506 0.0118148974867724 0.125447503306879
4 1 243779684 249091722 126.009523444406 127.848202540905 0.108973241306822 0.272673886358951 0.109019487807367 0.272641184573003 0.0283860192837466 0.160039833307826
4 1 249311120 252930586 128.383749453841 129.963216139231 0.204248208969462 0.222318168713611 0.204345100308642 0.222410300925926 0.0536206163194444 0.136294010416667
4 1 253010925 256369470 130.079117115548 131.999260525542 0.220842001803327 0.203561998039302 0.22133319914117 0.204005636070854 0.0756726661746287 0.15357688092682
4 1 256369775 257995730 132.000042499582 133.938109099432 0.239286204248325 0.182182173670269 0.240626042709376 0.182880797464131 0.0925167667667668 0.120483420920921
4 1 258353561 261890581 134.000825165307 135.969491555797 0.199408171057656 0.237908655416924 0.199408171057656 0.237610570192185 0.069576583778796 0.182532005695558
4 1 262167677 267965807 136.002790480299 137.938364261025 0.124061097566289 0.249575985504199 0.124068852687274 0.249709922955537 0.0936091646941428 0.159510173001949
4 1 268170975 272350328 138.156700215189 139.908749749591 0.0873567086409031 0.330730233779879 0.0875976819017599 0.330681967428421 0.050328908917783 0.174041559955345
4 1 272351986 276204067 140.142264847099 141.998427283357 0.135619296499087 0.226954179060282 0.136407833985747 0.227168649001305 0.10447882791328 0.175238617258858
4 1 276249995 279418685 142.002749228173 143.77729470976 0.085876217153528 0.234465534767148 0.0859340958605664 0.235466594045025 0.0824341957153232 0.123831358932461
4 1 279555720 280218373 144.050088242658 145.986929995453 0.180345117845118 0.194766767769523 0.180345117845118 0.195970117845118 0.0644768343153761 0.0893822425645342
4 1 280342498 281590394 146.089574709687 147.874722932444 0.170687913566986 0.229825425325502 0.170900341130604 0.230313921377518 0.0916889518356075 0.115536113141651
4 1 281644340 282902826 148.046815694203 149.988561104309 0.143553259907272 0.32228709116155 0.144456956956957 0.322197197197197 0.0495170691524859 0.157198114781448
4 1 283088211 285111218 150.025027512364 151.783074802931 0.163020978608027 0.251005796887468 0.164022785039942 0.250760257806826 0.0688646287218591 0.101148250272331
4 1 285125041 286403940 152.031859800832 153.969040208374 0.182472581080892 0.313431184380701 0.183596586782861 0.312953885257807 0.0660740173384168 0.146274691358025
4 1 286439066 287983594 154.060046470797 155.738023369565 0.131112899974805 0.250961504365233 0.130441145168157 0.251330353341848 0.0318342113665389 0.119697550819497
4 1 288733543 290474156 158.187082309756 159.992472263164 0.285594858657728 0.249208174999024 0.288448909902811 0.248785132650381 0.0556194756369845 0.135153475505647
4 1 290523475 292530203 160.033102150123 161.894379719976 0.262097202547853 0.238594096232985 0.263008467869579 0.238594096232985 0.0776635110003166 0.100268993352327
4 1 292796831 295072278 164.061442852726 165.948507264683 0.17892127197042 0.225240279827392 0.180237115422301 0.225559719772683 0.0895546247305506 0.13242185356653
4 1 295443308 296166757 170.023134831593 171.927353383652 0.233468364197531 0.243380968127992 0.233468364197531 0.244733796296296 0.0731285493827161 0.148147395833333
4 1 296203126 297795220 172.020779314416 173.861659027129 0.207765230501962 0.230704568478626 0.208421746399177 0.23095100308642 0.13190412808642 0.115064075360082
4 1 298332124 299462324 176.303698446562 177.911240726042 0.27868323255228 0.300336444940316 0.279242252456538 0.300162194507433 0.106503936759889 0.113818090199043
4 1 299528185 301296235 178.043413090181 178.975487940653 0.274586468425754 0.183473312106582 0.2752963664422 0.183606902356902 0.036113425925926 0.0949599291526374
8 1 3498 3040632 0 1.93569008709101 0.264758966865998 0.251212254722861 0.264791481810115 0.251996450754215 0.0933859142959384 0.10396497584541
8 1 3078140 3407925 2.30216463791236 3.53695061311449 0.177861224489796 0.324065306122449 0.177861224489796 0.324065306122449 0.0552467592592593 0.0493344907407407
8 1 5809260 7046272 14.0346091419959 15.6233585060057 0.283894939961716 0.202197532909076 0.284244897959184 0.201530612244898 0.0560747395833333 0.0845479648919753
8 1 7079390 8355740 16.4073001446283 17.8173539626393 0.148695150952647 0.291884908648941 0.150518053375196 0.293071690214547 0.0208427805476416 0.0567913006489395
8 1 8515602 9435426 18.7180972503519 19.8692308383269 0.0691036850720645 0.176118204314974 0.0701685891748003 0.176175687666371 0.0669532675791733 0.0801292102791197
8 1 9526231 10667363 20.0287279117726 21.9957922592308 0.0950628339571122 0.208979591836735 0.0956972789115646 0.208979591836735 0.0617604970421811 0.0799409722222222
8 1 10672720 12251110 22.0034196998401 23.9191085380535 0.148987479049591 0.195749778172138 0.149121561668145 0.195749778172138 0.075431671027912 0.0891446004428341
8 1 12352106 13559407 24.2108029985415 25.9704662461012 0.172350704987877 0.218427088513101 0.173333333333333 0.218548752834467 0.0703678126428898 0.0791731252857796
8 1 13591537 15071787 26.0114172803876 27.9151807492783 0.0752256669555033 0.179845927911684 0.0746011131725417 0.179786641929499 0.0526002034231201 0.0794014800785634
8 1 15170295 16469406 28.6157620595439 29.9503378134516 0.012587228439763 0.247820934825543 0.0143778801843318 0.247820934825543 0.0171097172441258 0.0646155540621267
8 1 16579851 18697940 30.1841036711 31.9193619135016 0.109980527679391 0.248629248186878 0.110478316326531 0.249088010204082 0.0426963674286266 0.0805596908757717
8 1 18957087 21759934 32.3460959519831 33.87141228587 0.04435756904253 0.304770173189408 0.0451394078758263 0.304576027594136 0.0464739501825769 0.0757667905581638
8 1 21983736 24052120 34.0895962343464 35.9707031951542 0.149866397939728 0.202324291060962 0.150962099125364 0.202374010828821 0.060293926366843 0.10496058515999
8 1 24194242 25287214 36.2616965580153 37.96132913596 0.383243111520176 0.227031539888683 0.383246753246753 0.227031539888683 0.0190090488215488 0.064355183782267
8 1 25371750 26917064 38.0294817775115 39.8413820286576 0.238956722183718 0.0995769880144571 0.23908719851577 0.0995621521335807 0.0550005611672278 0.0669736181257014
8 1 26948708 27555261 40.0850067437014 41.990832373794 0.213935860058309 0.296611301504311 0.213935860058309 0.29514091350826 0 0
8 1 27628115 30300362 42.2722862485374 43.7811342343485 0.276249663707291 0.314800466547536 0.276354202698028 0.315420269802836 0.0806196314605566 0.10094047525633
8 1 30535195 33526063 44.0234005580449 45.9439467901252 0.16288186374294 0.26094525408275 0.162892635314996 0.261135758651287 0.051266259617105 0.103260388709966
8 1 33630372 34940995 46.0263140260204 47.9875728580707 0.261473361223973 0.304770031398499 0.261453459432553 0.304808362369338 0.0661960347034026 0.106611468684131
8 1 34961462 39070141 48.0973981636572 49.9657277336424 0.227038463765561 0.224517354736012 0.227491496598639 0.225276360544218 0.0547177131558642 0.0995187355324074
8 1 39113698 40356668 50.0588511786577 51.9478377213847 0.2074736090952 0.235234314313961 0.211530612244898 0.235357142857143 0.0445437885802469 0.0822223186728395
8 1 40420273 44960515 52.1037445276665 53.9742465198082 0.137482116081625 0.158068699906433 0.138035714285714 0.15874362244898 0.0276790183738426 0.114531891999421
8 1 45101401 47135598 54.1734595162451 55.9940951081089 0.147026107047495 0.146994119681771 0.148765133171913 0.146994119681771 0.018536311205273 0.108106363779034
8 1 47303565 51325162 56.0771875952402 57.9797519164737 0.216755772031507 0.0265755102040816 0.217028571428571 0.0265755102040816 0.0310873649691358 0.0735416550925926
8 1 51399258 53422803 58.2130340341085 59.954268990578 0.26315896736846 0.0953185644005501 0.264421768707483 0.0959183673469387 0.0477920983980012 0.10281602733686
8 1 53621515 56676590 60.1720741496092 61.9801163659168 0.222415978060702 0.0567094942552184 0.222489292013102 0.0566994205089443 0.0219772709952751 0.0751680574607529
8 1 56746837 61033902 62.1659266874287 63.7816204284118 0.208131013651135 0.0684593837535014 0.208131252501 0.0684593837535014 0.0158968243161462 0.0872775470527717
8 1 61142853 69587711 64.0213923835863 65.922806556148 0.228512533870748 0.170857732006991 0.229463821892393 0.1709146567718 0.0436709297839506 0.117799188061167
8 1 69699798 75397820 66.1143135737483 67.9916497451205 0.229819579964742 0.207502113388035 0.230356728057076 0.207572590011614 0.0456735766084512 0.0839660901585868
8 1 75627286 80918241 68.0783703189521 69.9944075204804 0.211445225731527 0.289416536875951 0.211570014144272 0.289666599312992 0.0655320483437233 0.0827255760298252
8 1 80922782 89440907 70.0610890085538 71.9773254399479 0.129105149487682 0.237380492152466 0.1296316262354 0.237253240919009 0.0567246874757357 0.0767741017353832
8 1 89771326 96315320 72.0090745522194 73.9638519318356 0.246522439066187 0.283570125228873 0.24734693877551 0.284315339038841 0.074225582437276 0.121939578355237
8 1 96610177 148458424 74.0143208700167 75.9988233838475 0.17466784291919 0.277408113914266 0.174997383568812 0.278032443746729 0.0663322026935181 0.102651007043369
8 1 148515667 164556608 76.001141233322 77.9906563688553 0.232235974172218 0.261337512646036 0.232803989763108 0.262374171533565 0.0711698237961971 0.103662933934738
8 1 164628761 177889370 78.0107064412881 79.9906211535751 0.176275683546535 0.291906292764621 0.177353123067409 0.293227316900786 0.07056999893111 0.108030989458073
8 1 178009095 181889820 80.0143974015855 81.9390037098127 0.225622445156351 0.223130997249503 0.226324129651861 0.225800720288115 0.0967107389251997 0.104273901597676
8 1 182076775 183452184 82.2480734756017 83.2345488570105 0.275019841269841 0.187803428777118 0.275215419501134 0.189863945578231 0.0529820173182442 0.061115333504801
8 1 183779311 188030373 84.1865979784572 85.8819832270872 0.232586678283446 0.192467857370207 0.233391977480647 0.193173821252639 0.0643015511919966 0.0905218843124734
8 1 188083030 188928495 86.400950627844 87.9564001570933 0.120913508260447 0.281626633321878 0.120913508260447 0.282759961127308 0.0207039425338037 0.0546180188124632
8 1 189082560 191446710 88.074595851958 89.9977120873459 0.166541501046401 0.279492523303866 0.167680890538033 0.282589981447124 0.0359632926487093 0.0779795735129069
8 1 191449386 194994567 90.001576860947 91.820880249527 0.153297987600497 0.302826621970463 0.154732750242954 0.304324586977648 0.0346199294532627 0.0762783335170488
8 1 195149206 195770152 92.3553292030175 93.971855402826 0.192408579530884 0.282116151563441 0.193147153598281 0.284103114930183 0.0430262548732944 0.0618072815139701
8 1 195771947 197602451 94.0322150957619 95.9952201791868 0.0817426221825629 0.271515477848894 0.0825510204081633 0.273877551020408 0.0792910528900112 0.0746174242424243
8 1 197658326 199755992 96.1000343032239 97.9038523347061 0.225775922490208 0.269638919370494 0.225907235621521 0.270582560296846 0.101653296857464 0.123041021324354
8 1 199837841 201194199 98.0997992452449 99.968240194512 0.187402426907015 0.254544099992938 0.189204081632653 0.25634693877551 0.0251531635802469 0.0680162615740741
8 1 201474750 205412626 100.104301861877 101.961034125991 0.208940831003819 0.167776516306947 0.208966968230591 0.168840732169156 0.0787655275550465 0.107423280991472
8 1 205507906 207372264 102.157075572961 103.969508302463 0.171360243894718 0.198655869213421 0.172188599577762 0.201449683321604 0.0348678027884206 0.0911414298637718
8 1 207466644 210483874 104.042830201124 105.732754507047 0.215173387646759 0.311324151266649 0.215163544870003 0.313402292423819 0.062452334897683 0.111630876881447
8 1 210705827 212985651 106.38154007103 107.898549194218 0.165707831108035 0.243975662800907 0.167714954834393 0.244683840749414 0.0580078615158874 0.0650468465391621
8 1 213090319 214925252 108.079131892577 109.627407191349 0.232895749267725 0.288442648320801 0.233070500927644 0.288654916512059 0.0430779233305275 0.0770987654320988
8 1 215205303 219374104 110.063888732048 111.999962894959 0.153850599063155 0.272483302509142 0.153849539815926 0.273201280512205 0.0580843734870491 0.105748948499153
8 1 219377629 223826442 112.000157289181 113.883875955818 0.0802931528827712 0.215819618169849 0.0809973666886109 0.216046741277156 0.0419487349412585 0.066786666791119
8 1 223842573 226174870 114.028450749312 115.96461956436 0.168513448914769 0.203826371435749 0.169173636667782 0.203673469387755 0.0531141026614045 0.100484593199758
8 1 226217409 232285513 116.020809986095 117.99616438453 0.0635161904835463 0.240920040381004 0.0636001275510204 0.240640943877551 0.0599557442370756 0.0947261345003858
8 1 232310757 235036593 118.00118213232 119.974771442049 0.24296179339139 0.27799757187943 0.242963893249608 0.27825431711146 0.0265424976258309 0.0490428359449192
8 1 235099748 236953405 120.015653607536 121.818325149018 0.227290668589417 0.320317800733181 0.227293233082707 0.319774436090226 0.0302339282813516 0.0946620878005199
8 1 237050851 241000972 122.069471908493 123.659784517456 0.0152208731593903 0.252738844256188 0.0152208731593903 0.252678894342547 0.000683016877637133 0.0775690000390686
8 1 241222849 243655350 124.28077898735 125.685321899856 0.190072444944364 0.231124741232168 0.190058309037901 0.231180758017493 0 0.0671824707892416
8 1 243779684 249091722 126.009523444406 127.848202540905 0.127656853600041 0.176347146561141 0.127856299544611 0.17655253837072 0.0116684490103051 0.100026875446383
8 1 249311120 252930586 128.383749453841 129.963216139231 0.206642098015677 0.146201809207721 0.206709183673469 0.146224489795918 0.0262924286265432 0.0801551118827161
8 1 253010925 256369470 130.079117115548 131.999260525542 0.163649838452005 0.181309429142501 0.164199940845904 0.181739130434783 0.0357174304437287 0.0897283111916264
8 1 256369775 257995730 132.000042499582 133.938109099432 0.241059018201875 0.151697133543401 0.241059018201875 0.151792608935466 0.0608997434934935 0.0735416979479479
8 1 258353561 261890581 134.000825165307 135.969491555797 0.116691924394581 0.139548913009154 0.117172312223859 0.139402482642542 0.0354711204976454 0.112287060901108
8 1 262167677 267965807 136.002790480299 137.938364261025 0.127528318418625 0.232580602259777 0.127494245818628 0.232757403713365 0.0562135518193632 0.108139738814629
8 1 268170975 272350328 138.156700215189 139.908749749591 0.111386730123357 0.330450056763095 0.111393834129396 0.331202778983934 0.0294067999737326 0.100508881665354
8 1 272351986 276204067 140.142264847099 141.998427283357 0.158461544611307 0.209476929154314 0.158579724572756 0.211332337813174 0.0558771548479373 0.11165596770551
8 1 276249995 279418685 142.002749228173 143.77729470976 0.0989959790144431 0.150585169035729 0.0990444177671068 0.152364945978391 0.048758746368918 0.079197880355846
8 1 279555720 280218373 144.050088242658 145.986929995453 0.229239332096475 0.0589981447124304 0.229239332096475 0.0589981447124304 0.0296891659652076 0.0505209911616161
8 1 280342498 281590394 146.089574709687 147.874722932444 0.172459720730397 0.195519291307854 0.172459720730397 0.196766917293233 0.0487818997725796 0.061788844217024
8 1 281644340 282902826 148.046815694203 149.988561104309 0.173357156287997 0.154476600663608 0.173745173745174 0.156370656370656 0.0189243618618619 0.096583176926927
8 1 283088211 285111218 150.025027512364 151.783074802931 0.154898824034302 0.0936830960758005 0.154765906362545 0.0935774309723889 0.0353759077705156 0.0566897240377632
8 1 285125041 286403940 152.031859800832 153.969040208374 0.214154201387152 0.120010550933176 0.21421368547419 0.120744297719088 0.0336549110384895 0.0872930169753087
8 1 286439066 287983594 154.060046470797 155.738023369565 0.172421707019522 0.150154963964858 0.172589725545391 0.150837438423645 0.0140146538420604 0.0780428107705406
8 1 288733543 290474156 158.187082309756 159.992472263164 0.229433791038318 0.177494846704718 0.229283543204516 0.17719496309162 0.0285822087601786 0.083718988048332
8 1 290523475 292530203 160.033102150123 161.894379719976 0.298743168207454 0.196496788760753 0.300094191522763 0.197917320774464 0.0374721628679963 0.056386306980057
8 1 292796831 295072278 164.061442852726 165.948507264683 0.171926913095081 0.221336047023852 0.173093618399741 0.222079689018465 0.0511768934940231 0.0808930163629238
8 1 295443308 296166757 170.023134831593 171.927353383652 0.260714285714286 0.230584474966457 0.260714285714286 0.231755102040816 0.0328309606481482 0.0739197145061729
8 1 296203126 297795220 172.020779314416 173.861659027129 0.189747457806652 0.212194372119252 0.190433673469388 0.212108843537415 0.0690583285108024 0.0635359117798354
8 1 298332124 299462324 176.303698446562 177.911240726042 0.223507794474332 0.250689543683297 0.223748438150771 0.251720116618076 0.0565864512471656 0.0637620937263795
8 1 299528185 301296235 178.043413090181 178.975487940653 0.241948051948052 0.141124233951602 0.241948051948052 0.14191094619666 0.0135818515011223 0.0368510714786756
12 1 3498 3040632 0 1.93569008709101 0.256710502773305 0.185490520210869 0.256726382179281 0.185839371980676 0.0701874720432993 0.0797653314546431
12 1 3078140 3407925 2.30216463791236 3.53695061311449 0.149506172839506 0.314922839506173 0.149506172839506 0.314922839506173 0.0291187654320988 0.0345977932098766
12 1 5809260 7046272 14.0346091419959 15.6233585060057 0.294231084999359 0.188549318432369 0.29423225308642 0.188358410493827 0.0373923032407408 0.0629146797839506
12 1 7079390 8355740 16.4073001446283 17.8173539626393 0.0851420221459904 0.152904094553301 0.0856580405191516 0.15667537195315 0.0129188528806584 0.0396946917537195
12 1 8515602 9435426 18.7180972503519 19.8692308383269 0 0.192230273752013 0 0.192230273752013 0.0391831555287172 0.0591337560386473
12 1 9526231 10667363 20.0287279117726 21.9957922592308 0.0208333333333333 0.2443075239355 0.0208333333333333 0.245322145061728 0.0548457433127572 0.0594753568672839
12 1 10672720 12251110 22.0034196998401 23.9191085380535 0.0495169082125604 0.170679669613417 0.0495169082125604 0.170625335480408 0.0595547336285561 0.0624238040123457
12 1 12352106 13559407 24.2108029985415 25.9704662461012 0.146533493369913 0.169479017944626 0.146533493369913 0.17003886602652 0.0443386488340191 0.0573840877914952
12 1 13591537 15071787 26.0114172803876 27.9151807492783 0.160584186536567 0.145316007295174 0.160774410774411 0.145316007295174 0.0330824828142537 0.0577029496352413
12 1 15170295 16469406 28.6157620595439 29.9503378134516 0 0.238189466348069 0 0.238189466348069 0.00835034597769812 0.0412426821983274
12 1 16579851 18697940 30.1841036711 31.9193619135016 0.103207204467435 0.227236566791068 0.10352165316358 0.22802734375 0.0279100718557099 0.0611725742669753
12 1 18957087 21759934 32.3460959519831 33.87141228587 0.0460735089549644 0.257995437350736 0.0460735089549644 0.258194227090941 0.0235717266562337 0.0518600406451052
